run_id,planner,objective,initial_cost,cost,time,path,validity_time,setup_time,solve_time
5,rrtstar,PathLength,9.281150607642582,9.281150607642582,69.22565841674805,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.681193179547531, -0.11209523556595183, 0.09502476197392662, -1.7956857970062134, -0.026892434382211117, 1.841576433250328, -1.2894864700953215], [0.733206700328725, -0.20487349690570225, 0.15586819459789353, -1.6477703717983068, -0.485036549682132, 1.7442789402182326, -1.1653416122855806], [0.785220221109919, -0.29765175824545265, 0.2167116272218605, -1.4998549465903999, -0.9431806649820529, 1.6469814471861373, -1.04119675447584], [0.8372337418911129, -0.39043001958520307, 0.2775550598458274, -1.3519395213824932, -1.4013247802819737, 1.5496839541540421, -0.9170518966660992], [0.7714952962653248, -0.38603194834809923, 0.5936904566323817, -1.4702992357668923, -1.5616294667216162, 1.441815086563492, -0.7420362039121198], [0.7057568506395367, -0.3816338771109954, 0.9098258534189361, -1.5886589501512913, -1.7219341531612586, 1.333946218972942, -0.5670205111581403], [0.6400184050137486, -0.3772358058738916, 1.2259612502054904, -1.7070186645356906, -1.8822388396009013, 1.226077351382392, -0.3920048184041609], [0.5742799593879606, -0.37283773463678777, 1.5420966469920447, -1.8253783789200897, -2.042543526040544, 1.118208483791842, -0.21698912565018147], [0.5085415137621725, -0.3684396633996839, 1.858232043778599, -1.9437380933044888, -2.2028482124801863, 1.0103396162012919, -0.041973432896202034], [0.4428030681363844, -0.3640415921625801, 2.1743674405651534, -2.062097807688888, -2.3631528989198287, 0.9024707486107418, 0.1330422598577774], [0.6161927802966047, -0.2155402579262261, 2.152729420392522, -1.9221991586739637, -2.1619254091282984, 1.158127193332812, 0.22385019074755225], [0.7895824924568251, -0.06703892368987213, 2.1310914002198906, -1.7823005096590396, -1.9606979193367682, 1.4137836380548823, 0.3146581216373271], [0.9629722046170455, 0.0814624105464819, 2.109453380047259, -1.6424018606441155, -1.759470429545238, 1.6694400827769527, 0.405466052527102], [1.1363619167772658, 0.22996374478283582, 2.0878153598746274, -1.5025032116291914, -1.5582429397537076, 1.925096527499023, 0.49627398341687684], [1.3097516289374862, 0.37846507901918996, 2.066177339701996, -1.362604562614267, -1.3570154499621772, 2.1807529722210934, 0.5870819143066517], [1.4831413410977066, 0.5269664132555438, 2.0445393195293646, -1.222705913599343, -1.1557879601706469, 2.436409416943164, 0.6778898451964266], [1.2223679961251057, 0.48908960228572623, 1.6343386780514477, -1.6047011179276924, -0.9651463586246039, 2.485379323810623, 0.8506518697801351], [0.9615946511525046, 0.45121279131590863, 1.2241380365735308, -1.986696322256042, -0.7745047570785609, 2.5343492306780826, 1.0234138943638436], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",844.8351857662201,2.6627001762390137,23.652904510498047
6,rrtstar,PathLength,4.408047118970356,4.408047118970356,66.41121196746826,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.6240958462921794, 0.013262001182768858, 0.1499587987415023, -1.8622296810662342, 0.3652565695829702, 1.9797420037770541, -1.2742567269372316], [0.6190120338180217, 0.04584097659173914, 0.2657362681330449, -1.7808581399183483, 0.29926145824823064, 2.0206100812716854, -1.1348821259694009], [0.6139282213438642, 0.07841995200070942, 0.3815137375245875, -1.6994865987704622, 0.23326634691349105, 2.0614781587663167, -0.9955075250015699], [0.6088444088697065, 0.1109989274096797, 0.4972912069161301, -1.6181150576225762, 0.1672712355787515, 2.1023462362609475, -0.8561329240337392], [0.6037605963955488, 0.14357790281865, 0.6130686763076727, -1.5367435164746903, 0.10127612424401189, 2.143214313755579, -0.7167583230659083], [0.5986767839213911, 0.17615687822762027, 0.7288461456992152, -1.4553719753268042, 0.035281012909272325, 2.18408239125021, -0.5773837220980775], [0.5935929714472334, 0.20873585363659058, 0.8446236150907579, -1.3740004341789183, -0.030714098425467296, 2.224950468744841, -0.4380091211302467], [0.5885091589730758, 0.24131482904556084, 0.9604010844823004, -1.2926288930310323, -0.09670920976020675, 2.265818546239472, -0.2986345201624161], [0.5834253464989181, 0.2738938044545311, 1.076178553873843, -1.2112573518831464, -0.16270432109494642, 2.3066866237341035, -0.15925991919458515], [0.5783415340247605, 0.3064727798635014, 1.1919560232653859, -1.1298858107352605, -0.228699432429686, 2.3475547012287348, -0.01988531822675421], [0.5732577215506028, 0.33905175527247167, 1.3077334926569284, -1.0485142695873746, -0.29469454376442555, 2.3884227787233656, 0.11948928274107629], [0.5681739090764452, 0.371630730681442, 1.423510962048471, -0.9671427284394885, -0.3606896550991651, 2.429290856217997, 0.2588638837089072], [0.5871235372340821, 0.37758862349067757, 1.3364290239123484, -1.1673639853173317, -0.39257158373250123, 2.451294896407646, 0.39276560302871366], [0.6060731653917191, 0.38354651629991315, 1.2493470857762259, -1.367585242195175, -0.42445351236583734, 2.4732989365972955, 0.5266673223485201], [0.625022793549356, 0.38950440910914874, 1.1622651476401036, -1.5678064990730185, -0.45633544099917345, 2.495302976786945, 0.6605690416683265], [0.6439724217069929, 0.3954623019183843, 1.075183209503981, -1.7680277559508617, -0.48821736963250956, 2.517307016976594, 0.794470760988133], [0.6629220498646298, 0.40142019472761986, 0.9881012713678585, -1.9682490128287051, -0.5200992982658457, 2.5393110571662434, 0.9283724803079394], [0.6818716780222668, 0.40737808753685545, 0.9010193332317361, -2.1684702697065483, -0.5519812268991817, 2.5613150973558927, 1.0622741996277458], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",915.440863609314,3.0645406246185303,27.52482271194458
7,rrtstar,PathLength,,,,,1123.0569472312927,3.4663784503936768,31.57643413543701
8,rrtstar,PathLength,7.337956988198507,7.337956988198507,38.58426237106323,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.7911026632500398, 0.05739962025566755, 0.2272937507403141, -1.876483294309057, 0.24997479694043323, 1.8335258968364403, -1.2758656734283205], [0.9530256677337423, 0.13411621473753652, 0.4204061721306685, -1.8093653664039941, 0.0686979129631567, 1.7281778673904575, -1.1381000189515784], [1.1149486722174449, 0.21083280921940548, 0.6135185935210228, -1.742247438498931, -0.11257897101411979, 1.6228298379444748, -1.0003343644748366], [1.2768716767011474, 0.28754940370127446, 0.8066310149113772, -1.6751295105938682, -0.2938558549913964, 1.5174818084984918, -0.8625687099980947], [1.4387946811848502, 0.3642659981831435, 0.9997434363017317, -1.608011582688805, -0.475132738968673, 1.412133779052509, -0.7248030555213527], [1.6007176856685528, 0.4409825926650124, 1.192855857692086, -1.5408936547837422, -0.6564096229459493, 1.3067857496065263, -0.5870374010446109], [1.7626406901522556, 0.5176991871468815, 1.3859682790824406, -1.473775726878679, -0.837686506923226, 1.2014377201605435, -0.44927174656786895], [1.7473517902466356, 0.3550563702022278, 1.4323199076163444, -1.5104888920779562, -0.9722076976552014, 1.3714994311844415, -0.2050568664428601], [1.7320628903410156, 0.1924135532575741, 1.4786715361502483, -1.5472020572772334, -1.106728888387177, 1.5415611422083395, 0.03915801368214877], [1.7167739904353956, 0.02977073631292043, 1.525023164684152, -1.5839152224765105, -1.2412500791191525, 1.7116228532322375, 0.2833728938071576], [1.7014850905297756, -0.13287208063173328, 1.5713747932180557, -1.6206283876757877, -1.375771269851128, 1.8816845642561355, 0.5275877739321665], [1.6861961906241556, -0.29551489757638705, 1.6177264217519596, -1.6573415528750648, -1.5102924605831034, 2.0517462752800335, 0.7718026540571755], [1.6709072907185356, -0.4581577145210406, 1.6640780502858634, -1.694054718074342, -1.6448136513150788, 2.2218079863039315, 1.016017534182184], [1.6556183908129156, -0.6208005314656944, 1.7104296788197673, -1.730767883273619, -1.7793348420470545, 2.3918696973278295, 1.2602324143071932], [1.4646589738863132, -0.4139732291033373, 1.5311312220749365, -1.8583526119357736, -1.5402405047441472, 2.430159585371372, 1.247421115235265], [1.273699556959711, -0.2071459267409802, 1.3518327653301059, -1.9859373405979281, -1.3011461674412397, 2.4684494734149145, 1.2346098161633368], [1.0827401400331085, -0.00031862437862317794, 1.172534308585275, -2.1135220692600827, -1.0620518301383326, 2.506739361458457, 1.2217985170914087], [0.891780723106506, 0.20650867798373396, 0.9932358518404443, -2.241106797922237, -0.8229574928354251, 2.5450292495019995, 1.2089872180194805], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",1165.9550745487213,3.858443260192871,35.55362892150879
9,rrtstar,PathLength,4.260663330782768,4.260663330782768,67.46566939353943,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.5985994213359132, 0.014724542896373087, 0.10743798593253696, -1.930689831478262, 0.2895498351411878, 2.0211888312114463, -1.3037157031515743], [0.5680191839054891, 0.0487660600189476, 0.18069464251511425, -1.9177784407424034, 0.14784798936466587, 2.10350373614047, -1.193800078398086], [0.5374389464750651, 0.08280757714152212, 0.25395129909769154, -1.9048670500065452, 0.00614614358814386, 2.185818641069493, -1.0838844536445977], [0.5068587090446411, 0.11684909426409662, 0.3272079556802688, -1.891955659270687, -0.13555570218837804, 2.2681335459985164, -0.9739688288911097], [0.47627847161421716, 0.15089061138667115, 0.40046461226284613, -1.8790442685348285, -0.27725754796490015, 2.3504484509275394, -0.8640532041376215], [0.4456982341837932, 0.18493212850924565, 0.47372126884542337, -1.8661328777989703, -0.41895939374142205, 2.432763355856563, -0.7541375793841334], [0.4151179967533692, 0.21897364563182017, 0.5469779254280006, -1.853221487063112, -0.560661239517944, 2.515078260785586, -0.6442219546306452], [0.3845377593229452, 0.2530151627543947, 0.6202345820105778, -1.8403100963272536, -0.7023630852944658, 2.5973931657146094, -0.5343063298771571], [0.3539575218925212, 0.2870566798769692, 0.6934912385931552, -1.8273987055913954, -0.8440649310709878, 2.679708070643633, -0.42439070512366894], [0.32337728446209724, 0.32109819699954373, 0.7667478951757325, -1.8144873148555372, -0.98576677684751, 2.762022975572656, -0.3144750803701808], [0.29279704703167325, 0.3551397141221182, 0.8400045517583097, -1.8015759241196787, -1.1274686226240318, 2.844337880501679, -0.20455945561669275], [0.26221680960124927, 0.3891812312446927, 0.913261208340887, -1.7886645333838205, -1.2691704684005538, 2.9266527854307025, -0.09464383086320449], [0.32487459482677133, 0.39263190968774964, 0.8990720921629908, -1.8715255324124735, -1.17126942370512, 2.8776051214471083, 0.08975899053833217], [0.3875323800522934, 0.39608258813080655, 0.8848829759850946, -1.9543865314411266, -1.0733683790096864, 2.8285574574635137, 0.2741618119398688], [0.4501901652778154, 0.39953326657386345, 0.8706938598071984, -2.0372475304697795, -0.9754673343142527, 2.7795097934799196, 0.4585646333414055], [0.5128479505033374, 0.4029839450169203, 0.8565047436293022, -2.1201085294984328, -0.877566289618819, 2.730462129496325, 0.6429674547429421], [0.5755057357288595, 0.4064346234599772, 0.842315627451406, -2.2029695285270856, -0.7796652449233853, 2.6814144655127308, 0.8273702761444789], [0.6381635209543817, 0.4098853019030341, 0.8281265112735098, -2.2858305275557385, -0.6817642002279516, 2.6323668015291366, 1.0117730975460155], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",1237.8707957267761,4.2405686378479,39.68681287765503
0,rrtstar,PathLength,10.098174034015175,10.098174034015175,41.63944387435913,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.2522577398212618, 0.0041497927170374115, 0.17710759736833315, -1.7245786452638256, 0.4090072403646287, 1.9044919160721274, -1.1780235414779572], [-0.12466417912381345, 0.02761655966027625, 0.3200338653867066, -1.5055560683135314, 0.3867627998115476, 1.8701099058618316, -0.942415755050852], [-0.5015860980688885, 0.05108332660351508, 0.46296013340507997, -1.2865334913632371, 0.36451835925846654, 1.835727895651536, -0.7068079686237468], [-0.878508017013964, 0.07455009354675393, 0.6058864014234534, -1.0675109144129427, 0.3422739187053855, 1.80134588544124, -0.4712001821966416], [-1.255429935959039, 0.09801686048999275, 0.7488126694418268, -0.8484883374626484, 0.3200294781523044, 1.7669638752309444, -0.2355923957695365], [-1.0900895881332644, -0.02495450986260858, 1.0667739823743652, -0.8005364408120679, 0.0036412670546983605, 1.916060511109188, -0.2313356586569934], [-0.9247492403074897, -0.14792588021520992, 1.3847352953069036, -0.7525845441614875, -0.3127469440429077, 2.0651571469874317, -0.22707892154445028], [-0.7594088924817151, -0.2708972505678112, 1.702696608239442, -0.7046326475109069, -0.6291351551405137, 2.214253782865675, -0.22282218443190718], [-0.5940685446559404, -0.3938686209204126, 2.0206579211719804, -0.6566807508603265, -0.9455233662381198, 2.3633504187439187, -0.21856544731936406], [-0.4287281968301657, -0.5168399912730139, 2.338619234104519, -0.608728854209746, -1.261911577335726, 2.5124470546221622, -0.21430871020682096], [-0.4860580806681511, -0.503023053969711, 2.2312709078237605, -0.9391791932606823, -1.3673322808343549, 2.4695389533995318, 0.14770545149705222], [-0.5433879645061365, -0.4892061166664082, 2.123922581543002, -1.2696295323116185, -1.4727529843329838, 2.4266308521769013, 0.5097196132009254], [-0.6007178483441218, -0.47538917936310526, 2.0165742552622437, -1.6000798713625546, -1.578173687831613, 2.3837227509542704, 0.8717337749047985], [-0.6580477321821072, -0.4615722420598024, 1.909225928981485, -1.9305302104134912, -1.683594391330242, 2.34081464973164, 1.2337479366086717], [-0.7153776160200925, -0.4477553047564995, 1.8018776027007266, -2.2609805494644273, -1.789015094828871, 2.2979065485090095, 1.595762098312545], [-0.3613278854700935, -0.23248248348085188, 1.5548925507994484, -2.2879082937444184, -1.4877271100047826, 2.3692596957681427, 1.4958655534712968], [-0.007278154920094426, -0.017209662205204257, 1.30790749889817, -2.3148360380244095, -1.1864391251806945, 2.4406128430272758, 1.3959690086300487], [0.3467715756299047, 0.19806315907044336, 1.0609224469968919, -2.3417637823044006, -0.8851511403566062, 2.511965990286409, 1.2960724637888004], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",1283.699150800705,4.645129442214966,43.522446155548096
1,rrtstar,PathLength,4.860583341446303,4.860583341446303,70.53043484687805,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.7174760522400441, -0.06983865813032497, -0.042116485134550546, -1.9783676303817352, 0.383275773421858, 2.0126359192315126, -1.2395809902809074], [0.8057724457137512, -0.12036034203444851, -0.11841429961906079, -2.0131340385493504, 0.33529986592600614, 2.086397912180602, -1.0655306526567525], [0.8940688391874582, -0.17088202593857205, -0.19471211410357098, -2.0479004467169655, 0.28732395843015435, 2.160159905129692, -0.8914803150325975], [0.9823652326611652, -0.2214037098426956, -0.27100992858808126, -2.0826668548845806, 0.23934805093430253, 2.2339218980787816, -0.7174299774084425], [1.0706616261348723, -0.2719253937468191, -0.3473077430725915, -2.1174332630521957, 0.19137214343845074, 2.307683891027871, -0.5433796397842876], [1.1589580196085794, -0.32244707765094266, -0.42360555755710166, -2.152199671219811, 0.14339623594259893, 2.3814458839769603, -0.3693293021601327], [1.2472544130822862, -0.37296876155506625, -0.499903372041612, -2.186966079387426, 0.09542032844674714, 2.45520787692605, -0.19527896453597782], [1.3355508065559933, -0.4234904454591898, -0.5762011865261223, -2.221732487555041, 0.047444420950895294, 2.52896986987514, -0.0212286269118227], [1.4238472000297004, -0.47401212936331333, -0.6524990010106325, -2.256498895722656, -0.0005314865449565498, 2.6027318628242293, 0.1528217107123322], [1.5121435935034073, -0.5245338132674368, -0.7287968154951427, -2.2912653038902713, -0.04850739404080828, 2.6764938557733187, 0.3268720483364871], [1.6004399869771144, -0.5750554971715603, -0.805094629979653, -2.3260317120578864, -0.09648330153666013, 2.7502558487224085, 0.500922385960642], [1.487987651877463, -0.45150656248185395, -0.6027156268452447, -2.3313641888736996, -0.15740578328614235, 2.7293887598253, 0.5878290775840058], [1.3755353167778117, -0.3279576277921475, -0.40033662371083634, -2.3366966656895127, -0.21832826503562458, 2.708521670928192, 0.6747357692073696], [1.2630829816781604, -0.20440869310244103, -0.19795762057642807, -2.342029142505326, -0.27925074678510675, 2.6876545820310835, 0.7616424608307333], [1.150630646578509, -0.08085975841273463, 0.004421382557980302, -2.347361619321139, -0.340173228534589, 2.6667874931339752, 0.8485491524540971], [1.0381783114788576, 0.042689176276971774, 0.20680038569238868, -2.3526940961369522, -0.4010957102840712, 2.645920404236867, 0.935455844077461], [0.9257259763792064, 0.1662381109666783, 0.40917938882679683, -2.3580265729527654, -0.46201819203355343, 2.6250533153397586, 1.0223625357008248], [0.813273641279555, 0.2897870456563847, 0.6115583919612052, -2.3633590497685786, -0.5229406737830357, 2.6041862264426503, 1.1092692273241884], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",1358.3622543811798,5.096069812774658,47.29454445838928
2,rrtstar,PathLength,4.575704136548957,4.575704136548957,138.0845010280609,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.6341943367418594, -0.03270728784275667, 0.060695482335047124, -1.8634686974815624, 0.2874683247717529, 1.92118212083346, -1.2490121619467853], [0.6392090147173819, -0.04609760145931191, 0.08720963532013457, -1.7833361727490047, 0.14368496862579605, 1.9034903153844973, -1.0843929959885084], [0.6442236926929042, -0.05948791507586715, 0.11372378830522198, -1.7032036480164472, -9.838752016072538e-05, 1.8857985099355343, -0.9197738300302314], [0.6492383706684267, -0.07287822869242239, 0.14023794129030942, -1.6230711232838895, -0.14388174366611767, 1.8681067044865713, -0.7551546640719543], [0.6542530486439491, -0.08626854230897762, 0.16675209427539683, -1.5429385985513318, -0.2876650998120744, 1.8504148990376086, -0.5905354981136773], [0.6592677266194715, -0.09965885592553286, 0.19326624726048425, -1.462806073818774, -0.4314484559580312, 1.8327230935886456, -0.4259163321554005], [0.6642824045949939, -0.1130491695420881, 0.21978040024557172, -1.3826735490862165, -0.5752318121039881, 1.8150312881396828, -0.2612971661971233], [0.6692970825705163, -0.12643948315864337, 0.24629455323065913, -1.3025410243536588, -0.719015168249945, 1.7973394826907199, -0.09667800023884632], [0.6743117605460387, -0.1398297967751986, 0.27280870621574654, -1.222408499621101, -0.8627985243959018, 1.7796476772417569, 0.06794116571943065], [0.6793264385215612, -0.15322011039175384, 0.299322859200834, -1.1422759748885434, -1.0065818805418585, 1.7619558717927941, 0.23256033167770762], [0.6843411164970835, -0.16661042400830908, 0.3258370121859214, -1.0621434501559857, -1.1503652366878154, 1.7442640663438311, 0.3971794976359846], [0.686401140207436, -0.09411712346400906, 0.38684956004963295, -1.2254619597095364, -1.0795524765434032, 1.849145950244045, 0.49705405029993055], [0.6884611639177886, -0.021623822919709046, 0.44786210791334446, -1.3887804692630872, -1.008739716398991, 1.954027834144259, 0.5969286029638765], [0.6905211876281411, 0.05086947762459096, 0.508874655777056, -1.552098978816638, -0.9379269562545789, 2.0589097180444726, 0.6968031556278225], [0.6925812113384936, 0.12336277816889099, 0.5698872036407675, -1.7154174883701887, -0.8671141961101667, 2.163791601944687, 0.7966777082917684], [0.6946412350488461, 0.19585607871319102, 0.630899751504479, -1.8787359979237395, -0.7963014359657545, 2.2686734858449005, 0.8965522609557144], [0.6967012587591986, 0.268349379257491, 0.6919122993681905, -2.0420545074772902, -0.7254886758213422, 2.373555369745114, 0.9964268136196603], [0.6987612824695512, 0.34084267980179106, 0.7529248472319021, -2.205373017030841, -0.6546759156769301, 2.4784372536453283, 1.0963013662836063], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",1500.777741909027,5.491884708404541,51.3167941570282
3,rrtstar,PathLength,,,,,1711.6994197368622,5.906320571899414,56.23294019699097
4,rrtstar,PathLength,,,,,1918.4666748046875,6.305236577987671,60.08121204376221
0,rrtstar,PathLength,,,,,204.8488745689392,0.7024621963500977,3.2452526092529297
1,rrtstar,PathLength,,,,,411.5811216831207,1.1226446628570557,7.192286491394043
2,rrtstar,PathLength,5.4627956285766635,5.4627956285766635,19.574525833129883,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.6486430609499481, -0.11559501983132453, 0.14303309025729288, -1.9967946862742734, 0.5149275536986809, 1.8278906670271071, -1.2158065311560229], [0.668106463133559, -0.21187306543644763, 0.2518848511646261, -2.0499881503344266, 0.5986034264796521, 1.7169074077717914, -1.0179817344069837], [0.6875698653171699, -0.3081511110415707, 0.36073661207195934, -2.1031816143945794, 0.6822792992606233, 1.6059241485164755, -0.8201569376579444], [0.7070332675007809, -0.4044291566466938, 0.4695883729792925, -2.1563750784547326, 0.7659551720415945, 1.4949408892611595, -0.6223321409089051], [0.7264966696843919, -0.5007072022518169, 0.5784401338866257, -2.209568542514886, 0.8496310448225657, 1.3839576300058436, -0.4245073441598657], [0.7459600718680028, -0.59698524785694, 0.6872918947939589, -2.262762006575039, 0.9333069176035369, 1.2729743707505279, -0.2266825474108265], [0.7654234740516137, -0.6932632934620631, 0.7961436557012921, -2.315955470635192, 1.0169827903845081, 1.1619911114952122, -0.028857750661787085], [0.7848868762352247, -0.7895413390671862, 0.9049954166086253, -2.369148934695345, 1.1006586631654793, 1.0510078522398962, 0.1689670460872521], [0.8043502784188357, -0.8858193846723093, 1.0138471775159585, -2.4223423987554984, 1.1843345359464506, 0.9400245929845803, 0.3667918428362915], [0.7939837039182951, -0.7557322159505123, 0.9938297890687463, -2.4169702236884345, 1.0072811691063277, 1.1045711441007993, 0.44983982089142516], [0.7836171294177546, -0.6256450472287154, 0.9738124006215341, -2.41159804862137, 0.8302278022662049, 1.2691176952170182, 0.5328877989465588], [0.7732505549172141, -0.49555787850691835, 0.9537950121743218, -2.4062258735543063, 0.6531744354260821, 1.4336642463332372, 0.6159357770016924], [0.7628839804166735, -0.3654707097851214, 0.9337776237271096, -2.4008536984872424, 0.47612106858595926, 1.5982107974494562, 0.6989837550568261], [0.752517405916133, -0.23538354106332438, 0.9137602352798972, -2.395481523420178, 0.2990677017458364, 1.7627573485656756, 0.78203173311196], [0.7421508314155925, -0.10529637234152744, 0.893742846832685, -2.390109348353114, 0.12201433490571367, 1.9273038996818943, 0.8650797111670935], [0.7317842569150519, 0.024790796380269486, 0.8737254583854728, -2.3847371732860503, -0.05503903193440918, 2.0918504507981135, 0.9481276892222272], [0.7214176824145114, 0.15487796510206642, 0.8537080699382605, -2.379364998218986, -0.23209239877453203, 2.2563970019143325, 1.0311756672773607], [0.7110511079139709, 0.28496513382386346, 0.8336906814910483, -2.373992823151922, -0.4091457656146549, 2.4209435530305514, 1.1142236453324945], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",435.60682225227356,1.5395243167877197,11.274982690811157
3,rrtstar,PathLength,6.341387045465303,6.341387045465303,62.68706679344177,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.4616054734003362, -0.0948436672695129, 0.11134090889969715, -1.856278147210822, 0.5182833181429832, 2.013673588000401, -1.203310649188858], [0.2940312880343353, -0.1703703603128244, 0.18850048844943462, -1.768955072207524, 0.6053149553682566, 2.0884732497183793, -0.992989970472654], [0.12645710266833443, -0.24589705335613588, 0.2656600679991721, -1.6816319972042257, 0.6923465925935302, 2.163272911436357, -0.78266929175645], [-0.04111708269766645, -0.3214237463994474, 0.34281964754890953, -1.5943089222009277, 0.7793782298188037, 2.2380725731543354, -0.5723486130402458], [-0.20869126806366733, -0.3969504394427589, 0.419979227098647, -1.5069858471976296, 0.8664098670440771, 2.312872234872313, -0.36202793432404157], [-0.3762654534296682, -0.4724771324860703, 0.49713880664838445, -1.4196627721943313, 0.9534415042693505, 2.3876718965902914, -0.1517072556078376], [-0.5438396387956691, -0.5480038255293818, 0.5742983861981218, -1.3323396971910333, 1.040473141494624, 2.4624715583082697, 0.05861342310836659], [-0.71141382416167, -0.6235305185726933, 0.6514579657478593, -1.2450166221877352, 1.1275047787198975, 2.5372712200262475, 0.2689341018245708], [-0.5287204849497553, -0.5749695947775011, 0.7684091880014384, -1.3445934994270798, 0.9513590410726359, 2.587986163744349, 0.3777509364005026], [-0.34602714573784055, -0.5264086709823088, 0.8853604102550175, -1.4441703766664244, 0.7752133034253743, 2.6387011074624507, 0.48656777097643444], [-0.16333380652592588, -0.47784774718711664, 1.0023116325085968, -1.543747253905769, 0.5990675657781127, 2.6894160511805523, 0.5953846055523663], [0.01935953268598889, -0.4292868233919244, 1.119262854762176, -1.6433241311451137, 0.4229218281308511, 2.740130994898654, 0.7042014401282981], [0.20205287189790366, -0.3807258995967322, 1.236214077015755, -1.7429010083844583, 0.2467760904835895, 2.7908459386167555, 0.8130182747042299], [0.3847462111098182, -0.33216497580154003, 1.3531652992693342, -1.8424778856238029, 0.0706303528363279, 2.841560882334857, 0.9218351092801618], [0.567439550321733, -0.2836040520063478, 1.4701165215229133, -1.9420547628631475, -0.10551538481093381, 2.8922758260529586, 1.0306519438560935], [0.7501328895336478, -0.23504312821115558, 1.5870677437764924, -2.041631640102492, -0.2816611224581953, 2.9429907697710602, 1.1394687784320254], [0.7336956950823997, -0.018916758692073404, 1.3293576275495327, -2.1506516022631255, -0.3823951334829695, 2.8231002256958875, 1.1583711586038676], [0.7172585006311517, 0.19720961082700877, 1.0716475113225732, -2.2596715644237584, -0.4831291445077437, 2.7032096816207147, 1.17727353877571], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",503.40293431282043,1.9476535320281982,16.040935516357422
